x-acc,y-acc,z-acc,label
-2.3089855595146855,-9.460555377668603,-0.2889433336494747,1
2.424536307606379,-2.7393667613513757,-6.37344228054827,1
-0.3809131291390728,-0.05476415011037528,-0.016772350993377476,1
-0.005818381329238388,0.07263401166573179,0.15760462955780952,1
-2.854005702681528,-8.689154909012098,-1.8108595922434596,1
6.675021432759756,-7.40454664492452,-0.9712661202358511,1
5.786724352690791,-7.098595612322614,-3.13678268207122,1
-3.2236014332101424,-5.051168571653661,-5.4273042769099735,1
0.09084972601413496,0.02197128812082486,0.11480108674605478,1
0.2407435017100763,0.004096750855038139,0.0593959023941068,1
-0.05363353739928297,-0.020094346541865562,0.10833697801718656,1
-1.8236776281152027,-6.835805479461103,-2.8983755127539723,1
-1.3169395321335133,-7.118597887266728,-5.060465388361207,1
-0.5645094790480895,-9.947178426855212,-0.3845086665204312,1
5.182571310343908,-0.46137660870225794,-1.846091048986402,1
-0.009767868121157588,0.17026968061178588,-0.542104046708652,1
0.3186436368339368,-0.9957844283497154,-0.235143714433523,1
-0.10985536037667512,0.10997044549076422,-0.10638784256911747,1
-8.59997844659129,3.7300752285502305,1.3449581281163674,1
0.17935220960842388,-0.6275462059888121,-0.09863707469562356,1
-0.7201628395850779,-2.993067045224137,-6.009521877727332,1
-0.5058035987903226,0.6914976612903225,0.3313591028225806,1
9.238185582143485,-2.931738187665532,-1.9005920860032954,1
-0.7962907533833744,-9.912269259596554,0.8550492204390702,1
-1.035306460261178,1.645471270431549,-0.20136338320505046,1
-0.07670087299885649,-0.22392495442548802,0.02909247511333006,1
-1.810982912037037,0.7999622129629629,-0.5177588842592592,1
-3.6614039712029722,-1.314526033441709,-1.120282977241059,1
1.5509205214593673,-9.877971753902797,-1.0965277856873945,1
0.885611731848633,-0.12756515883723782,-0.0909358058967485,1
-0.5371547865522767,-10.057899308961895,-0.4684005412046617,1
1.3452351011625057,-9.472600113465903,-0.8399442548157521,1
-3.1668684849350486,-6.204349033301414,3.0112424187284623,1
0.478276480695371,1.2478061249241963,-0.8925397513644633,1
-8.146062432091664,1.5745481785672695,0.7525862340077255,1
0.33852865550135175,-10.365650765389391,0.07922395040785808,1
-0.0018046910545401103,0.041563278191924624,-0.06300115077411093,1
0.6404903643502966,-9.73289202775118,-1.575099275718133,1
0.31232670496875287,0.37928164098656736,0.03771485471887861,1
0.10717502779630865,-0.12511513231042917,-0.06957334704617894,1
-0.12757668470241024,-0.9208127397934087,-0.466412395474668,2
1.6615935519043297,-3.642437453050333,4.015319513238914,2
-3.7172318365102637,-1.607967430351906,-0.2536747434017596,2
2.222770439454341,-9.686559889585217,-1.0726709617010424,2
0.4521361594341426,1.2784589418849168,0.6545833584241382,2
0.7402677162865275,-9.500083642292006,-1.861675586013111,2
-5.364573260196161,-8.117019820785668,0.5453513153383126,2
-0.9017031058324968,-1.0580351957176317,-2.2085611520017845,2
-1.2570441519015936,-9.412146185471254,-1.315226675953516,2
-0.0059252072031132546,0.16040241253547152,-0.14217382522763627,2
-0.34418210458947246,-9.721550388886307,-0.38187671834385317,2
0.3257590495314592,-0.29461044002095343,-0.214254746231302,2
-0.8243437812068932,-0.3898734259097356,-0.7922835717685689,2
0.09964698429802957,-0.08232539299242424,0.06714110499234958,2
-9.52128976872323,0.05554329443559642,3.6483706277440775,2
-0.0585952867490401,-0.041595590459821065,0.010812414236855026,2
-1.863782332494307,0.049191789524151944,-1.5438295337408607,2
-1.1579267830882352,1.3560690441176473,1.6138022058823531,2
2.931730211521247,-7.307048254124496,-1.360350953764073,3
7.463629753551942,-0.568219459072722,0.4862611249714683,3
0.46412072798635906,-9.3421667595596,-0.9654706357841899,3
7.433250091840851,-7.350550003790922,-0.21557299465458404,3
-0.030259564180566346,0.028204006481862665,-0.015700122623663198,3
-3.507774653437768,-9.973820884189317,0.47458603296106455,3
-2.930293339764736,-9.793165200837022,0.2996192427997877,3
-4.798054379990773,-1.5631824547015454,-8.513712030353172,3
0.22299299340964276,0.051651664932362125,0.4130909989594173,3
-0.5151886927289583,-9.969064446371494,1.9203102586749623,3
0.10989768321231984,-0.0742145671811951,0.10192961339794188,3
-3.369972540929547,-2.6779155379034765,-4.117586961126629,3
-5.371588263583893,-4.3239257275699226,0.1012491273255567,3
0.0535105293501048,-0.40142229909154437,-0.0745312421383648,3
0.32036842162882573,-0.6272797770003331,-0.026537042933980674,3
-8.028537165552864,1.0684218019302514,-1.825476908717169,3
8.721245534997573,-3.632304209749546,-1.938467178473731,3
2.957870333666769,-9.508647055970519,-1.483545557334564,3
0.13383677189862164,-0.1781560471320587,0.045079268563806126,3
-2.8155526426931146,-4.229582720880143,7.559008861982104,3
-0.9669333338232041,-8.976589107408127,-0.37088248149816094,3
-5.160378452278511,-5.7187622938984815,2.961538798194667,3
-0.3518480627450981,1.129803011764706,0.05684878431372555,3
3.7434294158616264,-6.003900544375841,-2.851903250699084,3
-0.8727882892510463,1.1703327633805325,2.5582643868554635,3
-0.8018018349358974,-0.07414586805555562,0.4285472061965812,3
2.536387706138847,-9.576735522385862,-1.9839081061845436,3
5.718299596019543,-8.789194043693096,-0.810279725831726,3
4.6073435823235105,-5.719573996354542,-3.956255370097373,3
-1.0604172240128926,0.7583890410958904,0.2910037066881546,3
0.41086617304546935,-0.638367780772466,0.03297310584606758,3
-2.4817621674240007,-0.045269160700560855,9.855020692349227,3
-0.07697560884519596,-0.1289621674922714,-0.04668639555197829,3
-0.4323794017006119,-9.645983503977401,-1.3811059861399504,3
-0.5931623276195144,-5.84766301331999,-1.6686376735798394,3
-8.022055280736664,3.1385383399548274,1.0050695559874512,3
0.11679725822532402,0.3315836656696577,0.03904592888002658,3
-2.6113391743104053,-6.35267359715895,4.212178762674807,3
-0.1449018000317597,0.03589492943713632,-0.011346217138964011,3
-2.9308181761158862,-7.479919062933093,2.046841028077041,3
-3.9565040838424084,-2.969026749351901,-8.197447090222793,3
-2.061464648565657,-9.550808706750905,0.7623399259278815,3
-8.300715462994148,-5.666308387845016,0.40615272704364225,3
0.010643870856498105,0.03551394603703312,-0.1315882299659119,3
-4.62470729283476,-7.779548278049333,0.18425347131670683,3
0.8148426023000107,-9.918320609363857,-1.4388982051369632,3
-0.2394546625531915,-9.306808498992716,-2.249871065581881,3
0.30630455740578444,3.9954254163014897,-2.2666884896289807,3
-0.37682619481802293,0.7369730149684675,0.1945850828204544,1
0.02884368573693066,-9.676097700273665,-1.1090679928896414,1
1.5967303608138899,-8.203471287630867,-4.503349619389251,1
2.7945835707432995,-7.381968368533987,-3.2414923296406735,1
-0.004829096295677827,-0.15915536940246583,-0.0953993849044001,1
0.7265893327571739,-9.531881735740964,-1.7404909912301754,1
-2.24376651367993,-2.5118179934770093,-5.021711771121945,1
0.9336195443640964,-9.915199151875099,0.17968575806839138,1
-0.08589734108866161,-0.07556289269702415,-0.027902892822520977,1
-1.384858454594032,-6.872134246745605,-5.050689506530852,1
2.5769171213105966,-6.804645397886294,-2.700160886510936,1
-1.052577301591468,-9.615550632218648,-0.44370972369416606,1
2.311927271630525,-8.60797600462587,-3.3245267709866733,1
6.067027409798498,-8.079552687345,-0.4828514871604953,1
0.3009003482650922,0.4160459076712446,1.358287923458692,1
-0.8398170332383413,-8.334892025142437,-1.6105234403859041,1
-0.0625716271721959,-0.06723543443917852,-0.11807582938388625,1
0.49792106469893754,-9.245116307185288,0.08259312055343276,1
-0.4466622464797691,-4.555660002337695,-2.3404321631575273,1
-5.8723816399015645,5.479629915672362,3.913852144768908,1
-3.5823762965868853,-6.266316659854597,-1.8741879837874609,1
-0.0032786012619927057,0.01967383423901908,0.05447393698070927,1
-3.7624541456227716,-7.100032534513066,3.953147935057589,1
-2.4545340129182573,5.696776018838213,-7.353887807860918,1
-2.308775238118406,-9.750280461180699,0.5221659609533831,1
-1.0692907243731604,-6.8798658551555585,-5.62362558158854,1
-0.429693185384443,0.03372248374803856,-0.17132908540685945,1
-0.5499655352903086,1.1006665497517807,0.6634030325922728,1
-6.186307439528616,-4.77090337144849,3.731587273595539,1
0.02563007509557618,-0.22611993173129438,-0.03941329555798288,1
0.21517160365702986,0.1774588596491228,0.1665205121077341,1
2.3331096559690536,-8.932504375888504,-2.514299700267444,1
0.017094671346406506,-5.3413547111930635,-2.7543505261753287,1
0.58083983639262,-9.44257772411555,-2.0193039294089217,1
0.009579963212979601,0.017714345065228412,0.09006781563081025,1
0.9964996367716442,-9.729327820753824,-0.4949147541282957,1
3.907461153232544,-8.577946070370317,-2.3362038362517534,1
-3.871871520915919,-9.06964428313604,0.3024910692991789,1
-1.02719445471398,-9.661474760593503,0.1159866188632673,1
-3.4793275898871303,-4.9935757752420225,-3.0578868762913256,2
-5.713289045803585,-5.134630451640932,4.189832715374957,2
-0.7354027200948369,-9.846963239656754,-0.44185163936505883,2
-7.313863464751434,4.827887151067278,0.8050602257549727,2
0.8752963721469449,-9.355817639020419,-0.4048193264682899,2
6.381313448344359,-6.596148307944504,-3.6125805603921224,2
-3.6723000070755654,-4.2229086704356975,-0.7466525961472523,2
2.8146811697510614,-8.659434041804117,-3.251145091541129,2
0.43015687518049045,-7.510968916872962,-0.6774414455742577,2
-1.2584705461789882,-8.678539516078853,0.10243519591594548,2
0.002766264359813892,0.009701648890659016,-0.057741402944014815,2
0.31256465737121664,-0.5878915375075165,0.1614442429595109,2
0.17624923586347427,0.40031761334691807,-0.30332069536423845,2
0.14066147699004974,-0.3382413048041044,0.07679012204601988,2
-0.6015211112940402,1.082800112501372,0.6222573155160429,2
-1.0252969400999339,-7.2053374797514875,-4.6225913513917325,2
-0.05086597112307345,-0.040509655796914054,-0.016642450560820296,2
-0.24251374794785127,0.7072133294704652,-0.5264859758570739,2
1.8997556523105361,-9.740017452139991,-1.3951895460451031,2
0.43479705882352937,-0.3034535514705882,-0.03205291176470589,2
-0.007731157240272764,0.1553391028212328,-0.4875212311137853,2
-0.020707962109575016,-0.10724573001243506,-0.11870797491039425,2
-2.452436733485579,-0.5866144078279626,0.7879461942294679,2
1.485080927438919,-9.93627997873211,-0.06767490695665708,2
0.15411856420191486,-9.52042830945727,-1.7649058276636929,2
-0.2834987573099415,0.05610116959064328,-0.09446933479532163,2
-0.02033326556708012,-0.5166888819236527,-0.1982852077986883,2
1.5489392090366279,-9.413052026861404,-1.282461375133293,2
1.821003049479001,-9.123431393497448,-1.5446729346069323,2
-5.107026361353722,-4.744495913252741,4.587393121836436,2
-3.19340833354201,-7.1289755197719975,1.9645157806290034,2
-0.05007819926097114,0.18840197564348482,0.20749537180046534,2
-3.8505322576345433,-3.5802889654837258,2.0013687405596263,2
6.802509195613102,-5.869865357813087,-3.3505209830133778,2
-0.18911284292303956,0.15785887411993205,-0.42792141842680265,2
0.13602949655765922,0.46348397160068844,-0.3747119836488813,3
0.2619340714645194,-0.014636537493709134,-0.2594795294413689,3
-0.013738824801038538,-0.37800271321329787,0.0647307417358093,3
0.25935874390243896,0.6972133333333334,-0.7302783170731707,3
-0.3904760757635852,-5.44176696389873,-2.414545855223924,3
-3.3944366599832394,-0.5107527753526238,-8.540007924344469,3
-0.05904181409716371,0.1588142375737152,-0.50397799775344,3
1.612213666454472,-8.177467604669589,-0.6727101666438565,3
0.051486538041659015,-0.003086054004982064,-0.01807524568553985,3
-0.02029874296793534,-10.078533822144832,0.02652107095343376,3
-3.062960956655622,0.39254032602592287,-9.133216212748296,3
-0.035000264741667744,0.7650067021900665,0.8480243106613654,3
-0.09175690427275174,0.05872334788301556,0.06821806253384764,3
-0.7379053601985919,-9.761245822954466,-0.3930889013151055,3
-3.4454385704923967,-2.184513221484581,-1.2360409934354732,3
-1.9959955892884973,-9.82163272315178,0.05774790970077267,3
0.19004658932769158,-0.36607391231781855,-0.0964535032910202,3
-9.219410553853931,0.1859458281803329,0.5418366677476266,3
5.145382811874758,-7.51759696068888,-2.786804827406824,3
-0.06410038562069123,0.09680219108113043,-0.11645369053326028,3
1.0392925263095187,-5.180569260385128,-3.9576213126721473,3
-5.770068081355922,-3.321972903968888,-1.709693255273581,3
-0.5374009364221771,-7.924234636007586,-2.299776169913027,3
0.04318976309642986,3.018328013013013,0.21446137137137136,3
0.2147896991535118,-0.24442586054869214,-0.05786688734461984,3
-0.6324878947579997,0.9814010516160154,-1.4349535757356486,3
1.1214598602138914,-9.336025073116009,0.2409238864762507,3
3.3936388320676594,-6.797104553436419,-5.223839966502843,3
-0.07617335989375829,0.09141200531208499,-0.29898810092961486,3
-1.420691105654569,-9.67263691238036,0.6567329909789675,3
4.235954973198333,-2.549261673615247,-2.053076057176891,3
0.14946135922330095,-0.20710680998613037,-0.12339141470180305,3
1.0545361979631944,2.4598066821511524,-4.117289941039843,3
-2.2067267961986,-9.695048547741028,-0.18617468309815982,3
-6.768638069862827,5.549569553945347,3.8269980947152304,3
3.744777785879008,-9.032992126518613,-0.700760495416243,3
-2.122657815406251,-4.177349767435054,-3.7294751329413764,3
0.38317315321422124,-10.112239471126555,0.6805281107740091,3
-1.1341712349496695,-9.635329809246281,-0.36701955025949934,3
-1.8299761973525874,0.308470457280385,3.3195525391095067,3
-0.884895654009988,-9.452128209487663,-1.211703877442013,3
4.254806190670391,-5.237262997586127,-0.7109162585417695,3
1.705139356806634,-9.919371805379464,-0.06213108056048313,3
-0.11669816036352976,0.03890036646144825,-0.10312082233948988,3
0.038482502746264045,-0.013236060542812646,-0.050208353125987405,3
0.0416893003655495,0.08230733747949338,-0.09878965930461087,3
-0.15870966996924024,-9.36122563735426,-1.1754039004807273,3
0.4235289195678272,3.7817904801920768,-0.5887284333733493,3
-0.34295808286403556,-9.967670858762798,-0.9461124277859962,3
-0.27609574874768594,-2.385663113956417,-9.202413303614447,3
-4.362298077305546,-7.92762356321712,-0.14525569080892486,3
-1.207777578304617,-9.498258288510765,-0.6261325597110838,3
0.3250457602339181,0.20576554558745347,0.09834879585326953,3
0.15589542244947652,-0.10786389091794497,-0.05209019965911858,3
-3.3388204332713127,-5.695913259821066,5.3975268839567585,3
-0.20793239756301513,-2.5929048978616653,-3.947011671245968,3
-0.061409824045002614,-0.10931244897959183,-0.14090193158032444,3
-2.0328399073868857,-7.59644173100054,2.125853739934972,3
0.6535595076690754,-10.31731825068573,0.6442362545172855,3
-0.1264806885418948,0.12072130202133616,-0.18746234443138196,3
-7.851544795142835,5.872362199567837,2.312274750205655,3
3.7251398221351,-9.06732201728844,0.5017837906133028,3
1.0095572670341146,-10.193342498000018,0.41128499444401184,3
-1.9404745550636946,-6.87417301655065,3.841031920149715,3
8.743925029377131,0.5588690204102512,-3.2103360902423286,3
-2.2475496152500876,-0.8367968695348024,0.8678970968870233,3
-0.041363781163594605,0.060387823231439985,-0.09766462961473794,3
0.008720711859103303,0.016752360102683963,-0.02306671411329719,3
-0.8287745991491252,-9.893715255384944,-0.7733118444344513,3
0.006152582958341989,0.012180985192945614,-0.022544277879468798,3
