x-gyro,y-gyro,z-gyro,label
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.0009445971302428156,0.02883767660044151,0.014667516556291393,1
0.0009210739741860903,0.013366096770050729,-0.028399426571630387,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.0046471787289097755,-0.003543455319972895,-0.00196217974106443,1
-0.011679062837090824,0.003527398849672656,-0.0004948047718893677,1
-0.004493254167769251,-0.03586027895386787,0.020986983439181442,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.005758831281109477,0.016994386824941435,0.06313579751287769,1
0.009166322600454985,0.022826831617485048,0.005831776644013057,1
-0.02128264759145238,-0.01115841180731619,0.00684044428347217,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.025448058571898642,0.019832634090161234,0.02361212569924317,1
0.03499888935672144,-0.020257315756622398,0.006582871915164301,1
0.003865528626446724,0.001709958469393843,-0.0027907509742864304,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.0058724919997548445,-0.0001832799503745056,-0.007131939004689082,1
0.02069274972172336,0.010946186293715871,0.03689629542954775,1
-0.0035572531680807206,-0.005701034601973755,2.9110037031320817e-05,1
-0.008335944193048221,0.011123420958443543,-0.012764822995065053,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.024183546445071345,-0.006429572958829059,0.07594208726849012,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.00444001680930886,0.008014269078350312,0.007516436655814406,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.00020636502448862136,-0.03041526971093825,-0.002243473182560262,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.005882372446100015,0.01144356868721075,0.04510236059374648,1
-0.010708907740848367,-0.015069985040220387,0.021990704731537407,1
-0.03428099041617406,-0.016750973948130698,0.025553625504468658,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
0.025347292273585155,-0.01435648782921984,-0.013586515606204162,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.0041432396213892195,-0.0177490008632201,0.000290361495683488,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
0.039097986196346066,-0.023898635089735564,-0.01608775330969109,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
0.017608564486738202,-0.009407093541202678,-0.0001871387595329682,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.03089882282754205,0.06311834439206102,0.09050344275653338,2
0.007482747330222299,0.02184872409514845,0.024008001624944063,2
-0.004084263975966562,-0.0071733134143155755,0.02246419719827586,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
0.009589308438623462,0.013272835928615166,0.012158248476365444,2
0.029539133475252555,-0.029659348703584935,-0.03647609754404319,2
-0.0029509759155637327,0.004691179765780126,0.004047755504205623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.0034522641509433963,0.03366256510890944,0.007160221400645929,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.0028971326991313376,0.020105454944839212,0.003651668162759873,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.002573611984077097,0.022332027812696414,0.018947395505971087,3
-0.0261063117199294,-0.0007632215482685317,0.04880792464369279,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.0009280223619846096,-0.012707110412299126,0.10340943396226415,3
-0.045338228226863814,0.019669535257925946,0.0661405358556908,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.005270605139760929,0.04078787056258463,0.034300982212233454,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.0009260499852917678,0.004679292031009933,0.008920448409842338,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.005785492579691917,-0.00891834810157763,0.013593925361426834,3
0.00460980050485069,0.0009074382567573618,0.000311558332016166,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.0012998290426250105,0.02178105537535301,-0.014963318353003711,3
-0.03563514067962351,0.04106053727572177,0.05379655481668043,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.0027828462102465453,0.0460895092108881,0.022852656951700117,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.0030143558094879908,0.009445144354978589,0.00191848893219032,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.02229658218144606,-0.06460703386390008,0.0355053420466686,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.003194860705073087,-0.010870339065634857,0.021924543422184008,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.03429233075574846,-0.01303033237034393,-0.010248481632862332,3
0.008602661945644349,0.007963042513681698,0.00127400700536731,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.004284321059809074,0.00382077634911358,0.014743436586791352,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.007437031536926144,0.02235912754491018,0.026451648502994012,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.007867972089541915,0.0031115651106634855,0.0075279755786194225,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.012110576135747944,-0.09379896250063174,0.023530801581449906,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.005960173814599381,-0.08211865982411289,0.0011314857928794435,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.0011304808338937417,-0.017701748486886357,0.00783796570275723,1
0.011237437954552306,0.014173451083503359,-0.006114771059666502,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.008151950209357363,0.02321871245221191,0.02091828918623703,1
0.01789438781813689,-0.013388043612552506,0.01845661292315295,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
0.0013639897950951936,-0.010509783801226198,0.01067863786705389,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,1
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.0011598526994147438,-0.03343682679029394,0.011544349970408364,2
-0.0008122757566646591,0.06698425486069352,0.13708949113048707,2
0.008395501415255805,-0.020474006237914125,0.0007514366229293034,2
-0.002023333580676167,0.08765268260967889,0.046457419949259386,2
0.002539340958861865,0.00813049317674606,0.0024353545687839408,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
0.005266633207898917,0.02932738756933416,0.007488001392437111,2
0.008879472703164639,-0.0009256054202785247,0.004650073294857938,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.0019928093286037283,0.028056338468612423,0.04378005966509411,2
-0.009597931357322034,-0.08124928506956638,0.07321378463885482,2
-0.03150234318165194,-0.034819536776587466,0.03201908841542483,2
0.021021341085709005,-0.09435511164552174,-0.055556371912509346,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.004034649122807018,0.001162938596491229,0.0033026315789473682,2
-0.002791303330838328,0.02284382952844311,0.10672147735778442,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
0.0061450241082429136,-0.05484373333928291,-0.019590190178710873,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,2
0.007445717042971595,-0.017908599538722987,0.06559903107550377,2
-0.0013159145328817893,0.004707172331159154,-0.00026894748832644635,3
0.0029191782510595518,-0.005072025885216219,-0.004788785048872281,3
0.020068784601660155,0.030003412529038796,0.05331131311766,3
-0.028947004065040645,-0.09073157317073172,0.027953308943089436,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.003091764064789384,-0.03484222053876401,0.04135461857657197,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.003891070063694268,-0.004437373991507428,0.0033881828025477696,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.014146118498240125,-0.0038011091556946065,0.004588259353408944,3
0.005932357748184018,0.05004688761097657,0.010873088175948347,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.0030343528248435933,-0.024143756858203153,0.01030258068373721,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.022508408086506816,0.024642140193844708,0.052918341217315826,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.03752679370405879,-0.036508692873122396,0.015979490252476834,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.01661012146116534,-0.029225450435119846,0.009665371121043024,3
-0.012870034641759147,0.0017528245086206337,0.0415321953635748,3
0.0163850994974788,0.027953794566668497,0.03263031781219321,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.011136248339973438,-0.0645626427622842,0.025743725099601596,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.017776628444727022,-0.013615610925323731,-0.026069626483883702,3
-0.0014429623834544892,0.014466410351365892,0.035002624718495814,3
-0.0038224253104310562,0.0019356366570462543,-0.005581948356226659,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.0002759064744266973,0.00048149696539772773,0.006533568644073822,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.07868061272354147,-0.08474633831720903,0.0008017458223394915,3
0.0015596917267671985,0.039096315412447485,-0.0013958840241859107,3
0.0018540452796245313,-0.0006354162359589259,0.013509257496128165,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.012752115798778298,0.012368311240821984,-0.011870612231224466,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.01012573099415205,0.004943145268474213,0.0347761961722488,3
-0.004100634687591113,-0.030669566621575127,0.03746426455465291,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.00778881022993918,0.006215138341706563,-0.005033191041380608,3
0.0006643707482993276,0.006320372187336469,0.015552083333333333,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.009656552896725444,0.019041432797261504,0.031912158625589354,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
0.003323951729226535,0.016958836631445005,-0.012814313296011213,3
-0.0022237001865920347,-0.05056230940956949,-0.0046534689457550325,3
0.014009759286576372,0.03889583389209244,0.007514827231683878,3
-0.001922436200006666,-0.002144609236183408,0.017353671078167623,3
-0.0016318368919216383,0.029557550077041604,0.010251543950399884,3
